iter	Passed	Remaining
840	31242	5906
841	31278	5869
842	31324	5833
843	31357	5795
844	31391	5758
845	31428	5720
846	31465	5683
847	31503	5646
848	31539	5609
849	31578	5572
850	31615	5535
851	31651	5498
852	31688	5460
853	31723	5423
854	31760	5386
855	31797	5349
856	31836	5312
857	31871	5274
858	31906	5237
859	31944	5200
860	31978	5162
861	32015	5125
862	32052	5088
863	32090	5051
864	32124	5013
865	32159	4976
866	32192	4938
867	32226	4900
868	32262	4863
869	32296	4825
870	32331	4788
871	32365	4750
872	32402	4713
873	32440	4676
874	32475	4639
875	32511	4602
876	32545	4564
877	32580	4527
878	32617	4489
879	32662	4453
880	32698	4416
881	32734	4379
882	32767	4341
883	32802	4304
884	32839	4267
885	32874	4229
886	32908	4192
887	32945	4155
888	32981	4118
889	33015	4080
890	33051	4043
891	33086	4006
892	33121	3968
893	33155	3931
894	33192	3894
895	33229	3857
896	33267	3819
897	33305	3783
898	33339	3745
899	33373	3708
900	33412	3671
901	33450	3634
902	33489	3597
903	33529	3560
904	33567	3523
905	33605	3486
906	33643	3449
907	33679	3412
908	33720	3375
909	33758	3338
910	33795	3301
911	33830	3264
912	33872	3227
913	33911	3190
914	33948	3153
915	33985	3116
916	34022	3079
917	34061	3042
918	34098	3005
919	34135	2968
920	34183	2932
921	34219	2894
922	34253	2857
923	34287	2820
924	34329	2783
925	34364	2746
926	34400	2708
927	34438	2671
928	34473	2634
929	34512	2597
930	34548	2560
931	34585	2523
932	34622	2486
933	34658	2449
934	34695	2412
935	34731	2374
936	34766	2337
937	34801	2300
938	34836	2263
939	34873	2225
940	34909	2188
941	34954	2152
942	34993	2115
943	35031	2078
944	35069	2041
945	35109	2004
946	35148	1967
947	35187	1930
948	35223	1892
949	35262	1855
950	35299	1818
951	35350	1782
952	35387	1745
953	35423	1708
954	35466	1671
955	35502	1633
956	35542	1596
957	35578	1559
958	35617	1522
959	35651	1485
960	35687	1448
961	35722	1411
962	35757	1373
963	35793	1336
964	35828	1299
965	35866	1262
966	35901	1225
967	35941	1188
968	35978	1151
969	36015	1113
970	36052	1076
971	36090	1039
972	36126	1002
973	36160	965
