iter	RMSE
703	0.3739247907
704	0.373873379
705	0.3738362685
706	0.3737869777
707	0.3737445128
708	0.3736477532
709	0.3736320336
710	0.3735985519
711	0.3735682387
712	0.3735572719
713	0.3735481767
714	0.3735099653
715	0.3734802481
716	0.373474046
717	0.3734250281
718	0.3733708265
719	0.3733258579
720	0.3732694128
721	0.3732509474
722	0.3732072115
723	0.3731919898
724	0.3731758794
725	0.3731270322
726	0.3731209144
727	0.3730846621
728	0.3730422166
729	0.3730034626
730	0.3729885129
731	0.3729445223
732	0.3729180431
733	0.3728866626
734	0.3728341032
735	0.3728184125
736	0.372789989
737	0.3727413609
738	0.3727135946
739	0.3726830064
740	0.372651328
741	0.3724599788
742	0.3724342974
743	0.3724237835
744	0.372387177
745	0.3723634614
746	0.3723384925
747	0.3722972015
748	0.3722561153
749	0.3722253269
750	0.3720410931
751	0.3718638564
752	0.3718394237
753	0.3717486009
754	0.3717426606
755	0.3717197684
756	0.371713907
757	0.371667199
758	0.3716323457
759	0.3716021331
760	0.3714312728
761	0.3713834751
762	0.371355356
763	0.3713513507
764	0.3713175137
765	0.3712799125
766	0.3712526133
767	0.3712028234
768	0.3711701141
769	0.3711523095
770	0.3711257208
771	0.3709606722
772	0.370801863
773	0.3707153301
774	0.370648692
775	0.3706190579
776	0.3705403195
777	0.3703837326
778	0.3703345695
779	0.3702986453
780	0.3702528169
781	0.3701697902
782	0.3701441046
783	0.3701190182
784	0.3700937008
785	0.3700523035
786	0.3700279818
787	0.3698767731
788	0.3698153852
789	0.3696703765
790	0.3696410938
791	0.3695977046
792	0.3695760876
793	0.3695514558
794	0.3695455744
795	0.3695081183
796	0.3694743954
797	0.3694511144
798	0.3693935254
799	0.369334301
800	0.3693115092
801	0.3692488206
802	0.3692129948
803	0.3691473602
804	0.3691202313
805	0.3690922912
806	0.3690761881
807	0.3690438704
808	0.3690332307
809	0.3689920038
810	0.3689884336
811	0.3689664563
812	0.3689341412
813	0.3689079713
814	0.3688331156
815	0.3688281102
816	0.3687864734
817	0.3687539596
818	0.3687163997
819	0.368658144
820	0.3686373606
821	0.36849804
822	0.3684092069
823	0.3683826519
824	0.3683234472
825	0.3682825713
826	0.3682567898
827	0.3682370265
828	0.3682178089
829	0.3681972591
830	0.3681112935
831	0.3680358636
832	0.3679972336
833	0.3679636177
834	0.367897674
835	0.3678642476
836	0.3678441491
837	0.3677085214
838	0.3676888984
839	0.3676697259
840	0.3675877278
841	0.3675500578
842	0.3675316848
843	0.3674950227
844	0.3674874944
845	0.3674471893
846	0.3674286281
847	0.3674212787
848	0.367341837
849	0.3672709655
850	0.3671927058
851	0.3671611553
852	0.3671533982
853	0.3670626068
854	0.3670386549
855	0.3670206682
856	0.3669920048
857	0.3669848777
858	0.3669313482
859	0.3668052761
860	0.3667655266
861	0.3667327119
862	0.3667003066
863	0.3666685767
864	0.3666435177
865	0.3666110557
866	0.3665934984
867	0.3665561177
868	0.3665326291
869	0.3664921659
870	0.3664733018
871	0.3664687855
872	0.3664129569
873	0.3663793204
874	0.3663427853
875	0.366289076
876	0.3662376854
877	0.3662306821
878	0.3661403047
879	0.3660726953
880	0.3660330045
881	0.3660009263
882	0.3659950394
883	0.3659883447
884	0.365971384
885	0.3658488822
886	0.3658323213
887	0.3658055685
888	0.365733118
889	0.365667888
890	0.3656331209
891	0.3655921777
892	0.3655651527
893	0.3655139011
894	0.3654910685
895	0.3653846294
896	0.3653581031
897	0.3653091734
898	0.3652745244
899	0.3652487483
900	0.3652326838
901	0.3652094834
902	0.3651594829
903	0.3651337699
904	0.365099267
905	0.3650533828
906	0.3650190082
907	0.364981764
908	0.3649517355
909	0.3649219496
910	0.3649164737
911	0.3648824807
912	0.3648352491
913	0.364795463
914	0.3647544138
915	0.3647187153
916	0.364703048
917	0.3646534021
918	0.3646319894
919	0.3646188592
920	0.3645723974
921	0.3645663817
922	0.3645283466
923	0.3644933865
924	0.3644480824
925	0.3644130692
926	0.3643851382
927	0.3643654514
928	0.364346278
929	0.3643414365
930	0.3643212038
931	0.364289305
932	0.3642453435
933	0.3642423394
934	0.3642376157
935	0.3642322058
936	0.3641647741
937	0.3641379574
938	0.3641005522
939	0.3640814177
940	0.3640657601
941	0.3640390942
942	0.3639816632
943	0.3639771044
944	0.3639379803
945	0.3638775168
946	0.3638315794
947	0.3637323545
948	0.3636853001
949	0.3636563283
950	0.36362213
951	0.363607766
952	0.3635527329
953	0.3634479079
954	0.3634040541
955	0.3633716261
956	0.3633496309
957	0.3633233098
958	0.3632937579
959	0.3632662535
960	0.3631659025
961	0.3631454932
962	0.3631198167
963	0.3631002214
964	0.363076487
965	0.3629637831
966	0.3629425837
967	0.3629234736
968	0.3629206776
969	0.3628933843
970	0.362879823
971	0.3628377751
972	0.362765158
973	0.3627597287
974	0.3627327652
975	0.3626505835
976	0.3625988631
977	0.362585752
978	0.3625475209
979	0.362494035
980	0.3624913028
981	0.3624618631
982	0.3624455259
983	0.3624107944
984	0.3623827459
985	0.3623800523
986	0.3623525405
987	0.3623168708
988	0.3623053713
989	0.3622793406
990	0.3622766914
991	0.3622640375
992	0.3622587764
993	0.3622535839
994	0.362242421
995	0.362237305
996	0.3622038826
997	0.3621988368
998	0.3621903198
999	0.3621877124
1000	0.3621746865
1001	0.3620781423
1002	0.3620570533
1003	0.3619763368
1004	0.3619568757
1005	0.3619316385
1006	0.3618826608
1007	0.3617965385
1008	0.3617585425
1009	0.3617398651
1010	0.3617050436
1011	0.3616459397
1012	0.3616317441
1013	0.3616138782
1014	0.361582277
1015	0.3615574112
1016	0.3615288702
1017	0.3615163919
1018	0.3615098236
1019	0.3614828883
1020	0.3614706065
1021	0.3614191155
1022	0.3614087839
1023	0.3613369411
1024	0.361305847
1025	0.3612132101
1026	0.3612032287
1027	0.3611587403
1028	0.3611330061
1029	0.3611285565
1030	0.3611224167
1031	0.3610991084
1032	0.3610836527
1033	0.3610264417
1034	0.3610185432
1035	0.3610127168
1036	0.3609634448
1037	0.3609138983
1038	0.3608943447
1039	0.3608742256
1040	0.3608197969
1041	0.3607973885
1042	0.3607450398
1043	0.3607216427
1044	0.3606850518
1045	0.3605958352
1046	0.3605828312
1047	0.3605772542
1048	0.3605541896
1049	0.3605369992
1050	0.3605262081
1051	0.3605047304
1052	0.3604769874
1053	0.3604746306
1054	0.3604505603
1055	0.360440834
1056	0.360429946
1057	0.3603823917
1058	0.3603373543
1059	0.3602760839
1060	0.3602293786
1061	0.3602091556
1062	0.3601853698
1063	0.3601471206
1064	0.3601223842
1065	0.3601139497
1066	0.3601031245
1067	0.3600852379
1068	0.3600807562
1069	0.3600152976
1070	0.3599833254
1071	0.3599328786
1072	0.3598656291
1073	0.359842509
1074	0.3597575296
1075	0.3597343858
1076	0.3596709218
1077	0.3596028985
1078	0.3595450869
1079	0.359498921
1080	0.3594353166
1081	0.3593862
1082	0.3593304151
1083	0.3592462746
1084	0.3592015132
1085	0.3591949477
1086	0.3591694143
1087	0.3591468673
1088	0.359077237
1089	0.359030118
1090	0.3589202839
1091	0.3588890189
1092	0.3588454399
1093	0.3587976177
1094	0.3587498868
1095	0.3586168142
1096	0.3586104966
1097	0.3585885427
1098	0.358564236
1099	0.3585581627
1100	0.3585260346
1101	0.358420739
1102	0.3583528538
1103	0.3582932379
1104	0.3582734471
1105	0.3582510184
1106	0.3581762047
1107	0.3581405922
1108	0.3580405168
1109	0.3579711061
1110	0.3579653966
1111	0.3578958116
1112	0.3578493096
1113	0.3578151387
1114	0.3576910886
1115	0.3576497615
1116	0.3575367994
1117	0.3574797137
1118	0.3574375467
1119	0.3573454195
1120	0.357276643
1121	0.357161499
1122	0.3571317691
1123	0.3571151928
1124	0.3570734336
1125	0.3570424873
1126	0.3570230294
1127	0.3569777792
1128	0.356972508
1129	0.3569062039
1130	0.3567931792
1131	0.3567733347
1132	0.3566856197
1133	0.356651179
1134	0.3566038988
1135	0.3565429311
1136	0.3564938296
1137	0.3564285279
1138	0.3563851338
1139	0.35629507
1140	0.3562243277
1141	0.3561915307
1142	0.3561628006
1143	0.3561347246
1144	0.3560891329
1145	0.3560616462
1146	0.3560347783
1147	0.3560031064
1148	0.3559555871
1149	0.3559404491
1150	0.3559257847
1151	0.3559076329
1152	0.355863809
1153	0.3558374353
1154	0.3557499915
1155	0.3557047865
1156	0.3555862447
1157	0.3555603743
1158	0.3555345367
1159	0.3555204546
1160	0.3554582175
1161	0.3554395285
1162	0.3554108955
1163	0.3553806644
1164	0.3553661265
1165	0.3553327095
1166	0.3553113752
1167	0.3552504587
1168	0.3552330501
1169	0.3552057184
1170	0.3551914593
1171	0.3551367183
1172	0.3551147418
1173	0.3550744793
1174	0.355043441
1175	0.3549906072
1176	0.354968986
1177	0.3549478777
1178	0.3549318922
1179	0.354919075
1180	0.3548985454
1181	0.354877387
1182	0.3548480474
1183	0.3548447372
1184	0.354788158
1185	0.3547660589
1186	0.3547454091
1187	0.3547412096
1188	0.3547019774
1189	0.3546515424
1190	0.3546476811
1191	0.3546381438
1192	0.3545893451
1193	0.354573771
1194	0.3545699722
1195	0.354562024
1196	0.3545579534
1197	0.3545383883
1198	0.3545192842
1199	0.3544983329
1200	0.3544600403
1201	0.3544313126
1202	0.3544140669
1203	0.3543975541
1204	0.3543789241
1205	0.3543485075
1206	0.3543114784
1207	0.3542647263
1208	0.3542613651
1209	0.3542434583
1210	0.3542396367
1211	0.3542355534
1212	0.3542089386
1213	0.3541922897
1214	0.3541612957
1215	0.3541091696
1216	0.3540927211
1217	0.3540532492
1218	0.3539895339
1219	0.3539635567
1220	0.3539111167
1221	0.3538950314
1222	0.3538564383
1223	0.3538202228
1224	0.3537565168
1225	0.3536959611
1226	0.3536291437
1227	0.3536043624
1228	0.3535887534
1229	0.3535303762
1230	0.3535091207
1231	0.3534896339
1232	0.3534810466
1233	0.3534571397
1234	0.3534008043
1235	0.3533774609
1236	0.3533352861
1237	0.3532871967
1238	0.3532839013
1239	0.3532584072
1240	0.3532196438
1241	0.3531820618
1242	0.3531788432
1243	0.3531572486
1244	0.3531178874
1245	0.3531007795
1246	0.3530830732
1247	0.3530316997
1248	0.3530251218
1249	0.3530045177
1250	0.3529834663
1251	0.3529193839
1252	0.3529162542
1253	0.3529010231
1254	0.3528835085
1255	0.352826093
1256	0.3527858367
1257	0.3527793679
1258	0.3527048704
1259	0.3526692456
1260	0.3526418794
1261	0.3526163006
1262	0.3525993424
1263	0.3525424018
1264	0.3524706267
1265	0.3524472855
1266	0.352410071
1267	0.3523665754
1268	0.3523306332
1269	0.3523159014
1270	0.3522912364
1271	0.3522673741
1272	0.3522471273
1273	0.3521873722
1274	0.3521846834
1275	0.3521616185
1276	0.3521287238
1277	0.3521145238
1278	0.3520565884
1279	0.3520044065
1280	0.3519879121
1281	0.351985427
1282	0.3519596356
1283	0.3519420476
1284	0.3519271407
1285	0.3519021334
1286	0.351895773
1287	0.3518766593
1288	0.3518192482
1289	0.3517505102
1290	0.3517129498
1291	0.3516642424
1292	0.3516474542
1293	0.3516311807
1294	0.3515835384
1295	0.3515662915
1296	0.3514672804
1297	0.3514529191
1298	0.3514361097
1299	0.3513862066
1300	0.351369826
1301	0.3513361859
1302	0.351314509
1303	0.3513010106
1304	0.3512546565
1305	0.3511946141
1306	0.3511492141
1307	0.3511432377
1308	0.3511292478
1309	0.3510847912
1310	0.3510536164
1311	0.3510380123
1312	0.3509945429
1313	0.3509436019
1314	0.3509109728
1315	0.3508742239
1316	0.3508610574
1317	0.3507591486
1318	0.3507167723
1319	0.3507113943
1320	0.3506715605
1321	0.3506583659
1322	0.3506462935
1323	0.3506047601
1324	0.3505399384
1325	0.3504992816
1326	0.3504367552
1327	0.3504217652
1328	0.3504035806
1329	0.350388083
1330	0.3503483629
1331	0.3503106088
1332	0.3502919457
1333	0.3502496289
1334	0.3502315219
1335	0.3502032095
1336	0.3501960606
1337	0.3501674861
1338	0.3501605229
1339	0.3501223023
1340	0.3500717938
1341	0.3500202008
1342	0.3499881801
1343	0.3499361554
1344	0.3499169356
1345	0.349863043
1346	0.3498475454
1347	0.3497828787
1348	0.3497519386
1349	0.3497375102
1350	0.3497281436
1351	0.3497038495
1352	0.3496832381
1353	0.3496607056
1354	0.3495983792
1355	0.3495377664
1356	0.3495353312
1357	0.3495285677
1358	0.3495059698
1359	0.3495024132
1360	0.3494668749
1361	0.3494212718
1362	0.3494188933
1363	0.3494058599
1364	0.3493765125
1365	0.3493491802
1366	0.3493460709
1367	0.349343701
1368	0.3493324174
1369	0.3493215466
1370	0.3492473254
1371	0.3492345433
1372	0.3492118813
1373	0.349187041
1374	0.3491743491
1375	0.3491399436
1376	0.3490856477
1377	0.3490752095
1378	0.3490627962
1379	0.3490122443
1380	0.3489693885
1381	0.3489664927
1382	0.3489250276
1383	0.3489101818
1384	0.3488772155
1385	0.3488391594
1386	0.3487823161
1387	0.3487800398
1388	0.3487485331
1389	0.3487266114
1390	0.3487202419
1391	0.3486649862
1392	0.3486112379
1393	0.3485589539
1394	0.3485506909
1395	0.3485426823
1396	0.3485235508
1397	0.348515807
1398	0.3484923478
1399	0.3484800362
1400	0.348477804
1401	0.3484340693
1402	0.3484102154
1403	0.3483887328
1404	0.3483176656
1405	0.3482963628
1406	0.3482876131
1407	0.3482622208
1408	0.3481717004
1409	0.3481598558
1410	0.3481226581
1411	0.3481056347
1412	0.3480847777
1413	0.3480534546
1414	0.3480443766
1415	0.3480365034
1416	0.3480194004
1417	0.3479930086
1418	0.3479582477
1419	0.3479327848
1420	0.3479213254
1421	0.3478700573
1422	0.3478620725
1423	0.3478194468
1424	0.347811218
1425	0.347779684
1426	0.347749364
1427	0.3476804578
1428	0.3476447508
1429	0.3476216978
1430	0.3475895088
1431	0.3475832175
1432	0.347579602
1433	0.3475254839
1434	0.3474690761
1435	0.3474612996
1436	0.3474547365
1437	0.3474204165
1438	0.3474023769
1439	0.3473159218
1440	0.347301335
1441	0.3472464204
1442	0.3472391369
1443	0.3472252141
1444	0.3471718191
1445	0.3471572558
1446	0.3471551946
1447	0.3471531573
1448	0.3471427902
1449	0.3471290185
1450	0.3470792
1451	0.3470756852
1452	0.3470500099
1453	0.3470015157
1454	0.3469619108
1455	0.3469598317
1456	0.3468968414
1457	0.3468766803
1458	0.3468706953
1459	0.3468572526
1460	0.3468514194
1461	0.3468136983
1462	0.3467724541
1463	0.3467527817
1464	0.3467151485
1465	0.3467090425
1466	0.3466694945
1467	0.3466595211
1468	0.3466364796
1469	0.3466267413
1470	0.3465783059
1471	0.3465161835
1472	0.346508558
1473	0.346452052
1474	0.3464391215
1475	0.3464012354
1476	0.3463745208
1477	0.3463485828
1478	0.3463426042
1479	0.3463300668
1480	0.3462750943
1481	0.3462539627
1482	0.346209632
1483	0.3461402671
1484	0.3461206124
1485	0.346079095
1486	0.3460246284
1487	0.346008758
1488	0.3459919836
1489	0.3459764456
1490	0.3459382323
1491	0.3459179453
1492	0.3458296905
1493	0.3458217238
1494	0.3457883863
1495	0.3457511181
1496	0.3457170427
1497	0.3457151712
1498	0.3456784268
1499	0.3456516068
